source,target
9924,9447
9447,9924
2005,224
4734,9590
9590,4734
9949,4446
9949,8226
8920,1387
8920,7761
7761,8920
3604,932
932,3604
3604,1339
3604,2723
3604,3576
3576,3604
3604,2492
3604,2184
2184,3604
10036,116
10036,9393
10036,2723
10036,4599
10036,4389
4389,10036
10036,4602
6532,3458
3458,6532
8582,6515
3773,4992
3773,7392
7392,3773
3773,7694
3773,3313
3773,4829
3773,901
3773,3971
3773,10506
617,583
583,617
617,8795
8795,617
10999,5632
10999,10971
10999,8788
10999,215
10999,69
69,10999
10999,140
140,10999
10999,764
764,10999
4133,9242
9242,4133
10030,2380
10030,5667
5667,10030
10030,8437
8437,10030
10030,7681
10030,3040
10030,2799
10030,7388
3168,2723
3168,109
109,3168
3168,7545
7545,3168
11212,7682
7682,11212
11212,4747
4747,11212
11154,606
11154,11209
11154,4422
870,3999
870,6957
870,2788
870,8860
870,1982
870,5134
870,9164
870,2723
870,5691
870,4064
870,3058
8307,2960
8307,7837
8307,4785
4785,8307
8307,6172
7598,2723
5457,5239
5457,5346
5346,5457
5457,2723
5457,6300
5457,1481
1481,5457
5457,8431
5457,5499
5499,5457
3697,3313
3697,652
3697,7837
1584,1303
1303,1584
1584,7795
9859,6543
6543,9859
9859,9878
9878,9859
9859,9719
9719,9859
9859,6783
6783,9859
4356,4063
4063,4356
4356,10004
10004,4356
4356,428
428,4356
4356,7753
7753,4356
4356,8336
6197,2723
7945,9137
9137,7945
7945,7507
7945,212
212,7945
7945,2723
7945,5028
5028,7945
7945,4602
9143,8837
8837,9143
9143,901
6739,1321
1321,6739
6739,5897
5897,6739
2028,11113
2028,2723
10164,9051
5306,5888
5888,5306
5306,6914
6914,5306
5306,1965
1965,5306
3166,2298
2298,3166
9795,3279
3279,9795
4482,7837
4482,5936
5936,4482
600,2344
600,9166
9166,600
600,7837
600,292
292,600
600,11113
600,569
569,600
600,925
925,600
600,1119
1119,600
600,8340
8340,600
600,901
600,957
957,600
600,4334
4334,600
600,2665
600,494
494,600
600,1717
1717,600
600,532
532,600
9127,8802
10853,10839
10839,10853
10853,4914
4914,10853
10853,7722
10853,5573
10853,2222
10853,8976
10853,2723
1926,6557
6557,1926
1926,7571
9084,592
592,9084
9084,9390
9084,6051
4113,9863
4113,5252
4113,6268
4113,3788
4113,716
4113,3449
4113,2954
4113,9454
4113,756
4113,3373
4113,218
4113,10560
4113,7680
4113,396
4113,16
4113,3917
6763,6030
6030,6763
9476,10812
10812,9476
9476,5295
5295,9476
1212,4992
1212,467
1212,5632
1212,1783
1783,1212
1212,6204
1212,7837
1212,9159
3092,4866
3092,4942
4942,3092
7890,5773
5773,7890
7890,11140
11140,7890
7890,5267
5267,7890
7890,984
7890,7794
7890,11012
11012,7890
7890,5632
7890,2954
2954,7890
7890,742
742,7890
7890,116
7890,9252
7890,3373
7890,10637
7890,7363
7890,7456
7456,7890
7890,6031
7890,8457
8457,7890
7890,9434
9434,7890
7890,9883
7890,2723
7890,8663
8663,7890
7890,6949
6949,7890
7890,6250
6250,7890
7890,9263
9263,7890
7890,10871
4000,2723
4000,4682
4682,4000
1087,654
654,1087
3823,6332
6332,3823
3823,10568
10568,3823
3823,4825
4825,3823
10799,6557
6557,10799
10799,8110
10799,5134
477,1967
6883,3199
3199,6883
6883,6167
6167,6883
5307,1951
5307,11113
5307,1651
1651,5307
5307,7097
5307,1763
1763,5307
5307,2723
5307,8275
2489,116
2489,408
408,2489
5625,7778
5625,1606
5625,1382
5625,8154
5162,2638
5162,2723
853,6080
853,901
853,2665
853,6764
275,2387
2387,275
275,319
319,275
275,4407
275,7837
275,10524
10524,275
275,1158
275,6076
275,2723
275,901
275,4592
275,3896
275,294
294,275
275,2188
3996,4432
4432,3996
3996,3870
3870,3996
3996,1665
7660,9514
9514,7660
7660,7677
5631,5125
5125,5631
5631,2867
2867,5631
5559,4725
4725,5559
2378,2723
5609,5477
5477,5609
6356,1335
1335,6356
6356,9674
6356,6151
6151,6356
1146,750
750,1146
1146,9695
9695,1146
1146,2866
2866,1146
1146,9632
9632,1146
1146,9699
9699,1146
1146,993
993,1146
1146,9538
9538,1146
1146,10930
10930,1146
1146,9067
9067,1146
11122,2750
2750,11122
11122,9040
11203,11202
11202,11203
11203,11204
11204,11203
11203,9134
1796,7837
1796,794
794,1796
5760,5573
1165,7694
1165,7889
5362,2273
2273,5362
10125,1793
6833,7837
6833,981
6833,2250
3558,4122
4122,3558
3303,10264
3382,2954
10829,724
724,10829
10829,7837
10829,1158
7767,9012
9012,7767
7767,5231
8494,2638
5711,2030
5711,5439
5711,8066
10730,7837
10730,901
8914,7837
4950,886
4950,1158
4950,9824
4950,2723
3179,1964
3179,3078
3078,3179
3179,10189
3179,3976
2184,3671
3671,2184
2184,2908
2908,2184
2184,3720
3720,2184
2184,9915
9915,2184
2184,5463
5463,2184
2184,4432
4432,2184
2184,2722
2722,2184
2184,3560
3560,2184
2184,521
521,2184
2184,5889
5889,2184
2184,3604
3604,2184
6599,8788
6599,3885
3885,6599
2207,3924
3924,2207
2207,1982
2207,5924
5924,2207
2207,6920
6920,2207
2207,899
899,2207
358,116
116,358
6006,4794
4794,6006
7795,7368
7368,7795
7795,11063
11063,7795
1374,7837
1374,1158
1374,901
8255,5251
5251,8255
8255,7837
8255,2723
8255,4451
4451,8255
8255,7859
5040,7694
10418,7837
9578,7429
9578,4542
4542,9578
9578,8060
8060,9578
9578,7742
7742,9578
9578,10387
9578,5295
5295,9578
9578,8993
2586,11021
11021,2586
2586,9164
2586,2420
2420,2586
10525,6649
6649,10525
10525,6957
8252,5702
5702,8252
8252,4536
4536,8252
8252,8226
9523,1398
1398,9523
9523,6996
6236,2904
2904,6236
6236,4138
4138,6236
6236,7667
7667,6236
6236,6189
6189,6236
6236,2247
2247,6236
6236,2771
2771,6236
6236,5849
5849,6236
3755,3681
3681,3755
3755,4602
2230,2638
2230,7837
2230,2723
8193,7837
4954,3371
3371,4954
4954,9073
4954,118
4954,9883
4954,8406
4954,616
616,4954
4954,7957
7957,4954
1162,5312
8857,2295
4361,2723
1620,1350
1350,1620
5955,2063
6749,7440
7440,6749
8077,9503
9503,8077
8077,5616
8077,5542
5542,8077
8077,6630
8077,8365
8077,7616
8077,4076
4076,8077
8077,7032
8077,1982
8077,2723
8077,452
452,8077
8077,5262
8077,1931
1931,8077
8077,3535
4615,2723
4363,5632
5632,4363
4654,1373
4654,2418
2418,4654
4906,3795
3795,4906
4865,2723
4865,8264
8264,4865
6158,7649
7649,6158
4735,2723
4735,11176
11176,4735
2280,3635
3635,2280
2280,5607
2280,2425
1285,1217
1285,4254
4254,1285
1285,9099
1285,1544
1285,4602
3742,4746
4746,3742
3742,3845
3845,3742
3742,9880
9880,3742
3742,10678
10678,3742
3742,9717
9717,3742
3742,5926
5926,3742
3742,6413
6413,3742
3742,3581
3581,3742
3742,11033
11033,3742
3742,5388
3742,1101
1101,3742
3742,9911
9911,3742
3742,1657
1657,3742
3742,8502
8502,3742
3526,4699
4699,3526
3526,7837
4801,5616
5616,4801
4801,7794
4801,4408
4408,4801
4801,3232
3232,4801
4801,4887
4887,4801
7847,7837
7847,5374
7857,7875
7857,5632
7857,3642
7857,7981
7981,7857
7857,7837
7857,1529
7857,7379
7857,8406
7857,2723
7857,5924
7857,4602
7857,3116
8651,7837
4598,507
4598,3334
3334,4598
4598,7837
4598,1539
4598,1925
9505,9883
7388,2723
10181,8980
10181,9456
9456,10181
10181,3553
8428,4631
4631,8428
321,7837
321,10983
10983,321
9472,1579
1579,9472
9472,10531
10531,9472
2858,5244
5244,2858
2858,3323
3323,2858
2858,2723
1474,4833
4833,1474
1474,7982
7982,1474
4940,2720
2720,4940
7972,2723
9894,102
9894,385
9894,3844
9894,7889
9894,9040
7884,2789
7066,7984
7984,7066
7066,2638
7066,4884
4884,7066
7066,4992
7066,976
976,7066
7066,5364
5364,7066
7066,10786
10786,7066
7066,10712
10712,7066
7066,8269
8269,7066
7066,368
368,7066
7066,7724
7724,7066
7066,2719
2719,7066
7066,6496
6496,7066
7066,5264
5264,7066
7066,10480
10480,7066
7066,7152
7152,7066
7066,9362
9362,7066
7066,6517
6517,7066
7066,7581
7581,7066
7066,899
899,7066
7066,7140
7140,7066
7066,6950
6950,7066
7066,243
243,7066
7066,10049
10049,7066
7066,10948
10948,7066
5901,9650
9650,5901
2130,10288
10288,2130
2130,116
2130,7501
2130,9393
7433,6900
6900,7433
7433,9315
9315,7433
7433,2723
7433,82
82,7433
7433,115
115,7433
4765,5616
4765,4783
4765,116
4765,8909
4765,2723
4765,7452
5297,5335
5297,7501
5297,8961
5297,11242
5297,7266
5297,7321
3830,3535
4180,5632
4180,7578
7578,4180
4180,5241
5241,4180
4180,7895
7895,4180
4180,2723
4180,10150
10150,4180
4180,7413
7413,4180
4180,8868
8868,4180
4180,10984
10984,4180
6435,1158
10517,116
10517,1158
10517,901
10517,2665
10517,4602
4242,981
4242,600
2839,5773
2839,1158
9694,2542
7800,1594
7800,7698
7698,7800
7800,2723
7869,399
399,7869
7869,1672
1672,7869
7869,3081
3081,7869
10157,9922
9922,10157
10157,5122
5122,10157
10157,10499
10499,10157
10157,11081
11081,10157
10098,596
10098,3695
10098,9598
10098,116
10098,10016
10098,7271
10151,2723
1965,8819
8819,1965
1965,7895
7895,1965
1965,4878
1965,11113
1965,1651
1651,1965
1965,5007
5007,1965
1965,9063
9063,1965
1965,5686
5686,1965
1965,7539
7539,1965
1965,7307
1965,2723
1965,5808
5808,1965
1965,5306
5306,1965
5582,6919
6919,5582
5582,7694
5582,5388
5582,7889
5582,5769
5769,5582
2287,10529
10529,2287
2287,6204
2287,5978
5978,2287
2287,901
8441,11141
11141,8441
8441,10538
10538,8441
8441,6665
6665,8441
8441,2044
2044,8441
6810,6227
251,4635
4635,251
251,263
263,251
251,4458
4458,251
251,3384
3384,251
251,3563
3563,251
251,1158
251,6053
6053,251
7624,8638
8638,7624
919,4992
919,5616
919,7501
919,1158
919,901
1662,2709
2709,1662
8753,5374
3785,3918
3918,3785
3785,6586
6586,3785
3785,2723
1443,7501
1443,2723
7953,3621
3621,7953
803,7837
803,10924
803,470
5818,2723
8214,3227
3227,8214
8214,8289
8289,8214
8214,7521
7521,8214
8214,2344
8214,5335
8214,11028
8214,9270
9270,8214
8214,8980
8214,8301
8301,8214
8214,7837
8214,7424
7424,8214
8214,2491
8214,3640
3640,8214
8214,1065
1065,8214
8214,8577
8214,8094
8094,8214
8214,2164
2164,8214
8214,9483
8214,8926
8516,10543
10543,8516
8516,7580
7580,8516
8516,8300
8300,8516
8516,2723
8516,10691
10691,8516
8516,2782
2782,8516
7264,10435
10435,7264
7264,10810
10810,7264
7264,901
7264,1451
1451,7264
7264,10506
7264,346
346,7264
7264,10508
10508,7264
3161,9266
4805,3576
3576,4805
527,1656
1656,527
527,10817
10817,527
527,10346
10346,527
1737,1147
1147,1737
1737,9929
9929,1737
1737,876
876,1737
1737,3329
3329,1737
1737,7347
7347,1737
1737,3898
3898,1737
10982,1158
10982,9883
10982,2723
10982,7681
10982,1194
10982,6473
1683,7794
1683,3642
1683,8246
1683,4939
1683,309
1683,9883
1683,7773
1683,3888
3888,1683
1683,7321
1683,8226
1683,10154
1683,7066
1683,4058
2764,9570
9570,2764
2764,2729
2729,2764
2764,7501
2764,4343
4343,2764
8055,2723
374,11100
11100,374
374,1158
374,354
354,374
374,901
374,6172
6172,374
374,4093
4093,374
374,1704
1704,374
10798,2723
6861,8540
6861,10282
10282,6861
3939,3913
3913,3939
3939,1925
3939,790
790,3939
6885,5239
5239,6885
6885,8226
2022,7663
7663,2022
2022,2722
2722,2022
2022,3921
3921,2022
2022,2723
2022,1844
2022,4686
4686,2022
2022,8620
8620,2022
11000,7104
907,984
984,907
907,630
630,907
907,2493
2493,907
907,5489
5489,907
907,2662
2662,907
907,708
708,907
3950,2723
9178,9303
9303,9178
7347,9612
9612,7347
7347,515
7347,1737
1737,7347
1732,1158
4973,4549
4549,4973
4973,3487
4973,10871
10871,4973
4973,1101
4973,5374
261,5219
7360,8467
8467,7360
7360,10543
10543,7360
7360,319
319,7360
7360,10683
10683,7360
7495,1158
7495,9437
9437,7495
7495,7310
7310,7495
10063,3695
10063,7794
10063,116
10063,7837
10063,7589
10063,8622
10063,9883
10063,2723
10063,11215
11215,10063
8188,7837
8188,2723
10447,4354
4354,10447
10447,7837
5184,6212
6212,5184
3336,9851
9851,3336
3336,3183
3183,3336
3336,9868
10816,5449
5449,10816
10816,6578
10816,3617
10816,10553
10553,10816
10816,3535
10816,3195
3195,10816
7094,9883
5237,4794
4794,5237
5237,6004
3004,4992
3004,3091
3004,116
3004,7837
3004,3451
3004,4833
4833,3004
3004,2723
3004,7476
3004,7203
954,5550
954,10442
954,4165
954,2581
9753,4992
9753,1158
9753,1195
1195,9753
9753,2665
10376,2638
10376,5117
5117,10376
10376,5309
5309,10376
10376,74
74,10376
10376,1109
1109,10376
10339,9642
9642,10339
10339,4138
4138,10339
10339,758
758,10339
10339,1262
10339,2009
10339,1065
10339,9908
9908,10339
10339,2723
10339,5139
5139,10339
10339,4602
9630,7694
9630,7837
9630,7889
9630,9935
9935,9630
7816,844
844,7816
7816,5272
5272,7816
3459,6048
6048,3459
3459,1158
3459,10149
3459,2665
8416,8421
8421,8416
8416,9166
8416,3915
8416,7837
8416,292
8416,363
8416,1158
8416,8340
8416,901
8416,600
8901,9603
8901,6659
6659,8901
8901,1298
8901,7837
8901,2723
8901,7081
8901,2665
8620,8565
8565,8620
8620,2723
8620,1424
1424,8620
8620,2022
2022,8620
8481,7562
8481,4992
8481,7837
8481,10975
8481,8340
8481,901
8481,7218
7218,8481
8481,4260
8481,5269
5269,8481
1900,3612
3612,1900
1900,7363
1900,3686
1900,7822
7822,1900
1900,6140
1900,4202
4532,4969
4969,4532
4532,10867
10867,4532
9656,7694
9656,7837
9656,7889
10162,9164
3898,10801
10801,3898
3898,7319
7319,3898
3898,8884
8884,3898
3898,1147
1147,3898
3898,1235
1235,3898
3898,4707
4707,3898
3898,1195
1195,3898
3898,9405
9405,3898
3898,8704
8704,3898
3898,460
460,3898
3898,8052
8052,3898
3898,698
698,3898
3898,5515
5515,3898
3898,7484
7484,3898
3898,1737
1737,3898
3898,7332
7332,3898
2496,11159
11159,2496
2496,2051
2051,2496
2496,1158
2496,9714
9714,2496
2496,2665
11054,5980
5980,11054
11054,597
597,11054
3273,11140
3273,1982
3273,2723
3273,4170
4170,3273
1705,1193
1193,1705
4693,4174
4174,4693
4693,9312
3286,4365
3286,10156
3286,10469
10469,3286
9786,5616
9786,2704
2704,9786
9786,7539
9786,9290
9786,4602
9786,6856
10173,2756
10173,10145
10173,6584
10173,6665
6665,10173
10173,772
772,10173
6240,3648
3648,6240
6240,2063
6240,10781
10781,6240
2290,2322
2290,8226
2290,5097
5097,2290
4093,116
4093,374
374,4093
8919,2638
2560,616
616,2560
2560,2249
2249,2560
7375,7372
9538,5286
5286,9538
9538,5558
5558,9538
9538,750
750,9538
9538,9695
9695,9538
9538,3197
3197,9538
9538,224
9538,3115
3115,9538
9538,2866
2866,9538
9538,9699
9699,9538
9538,7937
7937,9538
9538,1146
1146,9538
9538,10930
10930,9538
9538,10278
10278,9538
9538,9067
9067,9538
10342,6781
6781,10342
10342,10935
10935,10342
10342,5374
3381,7501
3381,10623
10623,3381
3381,1409
1409,3381
1542,2960
1542,1158
1542,901
3522,9575
9575,3522
7398,4992
7398,7087
5207,46
46,5207
5207,10113
10113,5207
5207,2723
5207,6808
6808,5207
9511,2723
5065,2665
8828,1158
8828,8944
8944,8828
2701,1819
2701,1552
1552,2701
4375,6456
6456,4375
4375,6489
6489,4375
4375,9293
9293,4375
4375,10879
10879,4375
4375,6040
6040,4375
10966,11041
11041,10966
10966,10350
10350,10966
10966,1181
1181,10966
10966,7809
7809,10966
10966,3841
3841,10966
1258,1158
1258,6232
6232,1258
1258,11050
1258,4965
4965,1258
327,1158
327,7848
7848,327
327,314
3333,5569
3333,6058
6058,3333
5906,7681
3736,467
3736,7017
3736,6080
6260,3695
6260,3866
6260,6911
2670,2669
2669,2670
2670,1158
2670,2723
10930,9613
9613,10930
10930,10566
10930,5558
5558,10930
10930,750
750,10930
10930,9695
9695,10930
10930,224
10930,6622
6622,10930
10930,10068
10930,2266
10930,2383
2383,10930
10930,2962
2962,10930
10930,993
993,10930
10930,7937
10930,1146
1146,10930
10930,9538
9538,10930
10930,10278
10278,10930
10930,7405
7405,10930
10930,1376
1024,24
24,1024
1024,10971
10971,1024
1024,8788
8788,1024
1024,36
36,1024
10280,4459
7994,5539
7994,4135
7994,2700
7994,2723
7994,5077
5077,7994
10263,10247
10263,5899
2105,2282
2282,2105
2105,7837
2105,2243
2243,2105
2900,4992
2900,8938
2900,3252
3252,2900
2900,901
2900,4470
4470,2900
6016,5632
6016,5691
5703,9543
5703,9918
9918,5703
5703,2723
5703,7545
7545,5703
5602,1404
1404,5602
5602,3995
2101,1115
1115,2101
5848,108
5848,7918
5848,4658
5848,6906
6906,5848
5848,7680
5848,7203
5848,4244
4244,5848
3355,116
3355,7837
3355,1941
3355,9883
3355,2723
3355,4581
9665,7655
9665,5374
9755,11140
9755,5616
9755,7794
9755,7616
9755,1982
9755,9883
9755,5691
9755,10020
9755,3535
7946,7503
7503,7946
10946,10944
10944,10946
6690,5286
6690,5558
6690,6246
6690,7837
6690,11113
6690,8813
6690,1737
4616,6659
6659,4616
4616,3294
3294,4616
4616,5305
5305,4616
4616,2273
2273,4616
5820,2723
5820,5139
5139,5820
7761,8920
8920,7761
297,5627
5627,297
297,2723
297,9970
9970,297
297,5028
5028,297
10160,4992
10160,6389
10160,1158
10160,8224
8224,10160
10160,5312
10238,2380
10238,6731
6731,10238
10238,4560
10238,7188
7188,10238
505,7837
2808,5910
5910,2808
2808,4687
4687,2808
2808,10333
10333,2808
2808,64
64,2808
2808,3024
3024,2808
2808,2719
2719,2808
2808,4768
4768,2808
2808,9558
2808,901
2808,7066
2808,1367
1367,2808
329,120
120,329
7926,10889
7926,7599
7599,7926
2923,2723
6175,116
6775,4058
4634,3642
3642,4634
4634,159
159,4634
4634,9883
9883,4634
4634,7681
4634,7822
7822,4634
1223,535
535,1223
1223,7837
1223,6332
5045,2063
5045,7501
5045,9573
5045,2723
5045,3535
8912,5622
8912,4076
8912,2723
8912,8993
8993,8912
8912,11256
6444,6308
6444,6463
6444,9925
9925,6444
6444,6319
6444,7501
6444,7753
7753,6444
6444,7626
7626,6444
6444,7912
6444,10012
6444,10154
6444,3058
2830,8803
8803,2830
2830,7837
2830,7419
7419,2830
2830,8265
8265,2830
2830,2723
4776,8595
4776,5616
5616,4776
4776,7724
4776,8730
8730,4776
4776,8457
10315,3915
3822,3313
3822,34
34,3822
3822,6615
6615,3822
1553,3791
6449,2723
6449,3578
6534,7732
7732,6534
6534,6750
6750,6534
8369,7837
8369,901
10492,1327
10492,4602
3308,1158
3308,5525
5525,3308
8688,348
9108,9897
9897,9108
9108,8226
1469,6535
6535,1469
1469,10450
10450,1469
1469,11257
11257,1469
1469,2723
1469,7936
7936,1469
10693,7837
10693,7889
4539,467
4539,7837
4539,4768
4539,901
6485,3994
3994,6485
6485,3535
2802,5800
2802,11109
11109,2802
2802,584
584,2802
2802,11046
2802,9051
532,2520
2520,532
532,421
532,6204
6204,532
532,758
758,532
532,7837
532,368
368,532
532,4234
4234,532
532,569
569,532
532,9159
9159,532
532,1119
1119,532
532,8340
8340,532
532,8146
8146,532
532,798
798,532
532,4260
4260,532
532,600
600,532
8098,5616
8098,1312
8098,2625
4394,2723
7332,7319
7319,7332
7332,5268
5268,7332
7332,1655
1655,7332
7332,3898
3898,7332
8826,6070
6070,8826
8826,2631
2631,8826
8826,373
373,8826
8826,3900
3900,8826
2540,5374
2540,4331
4331,2540
6458,10333
6458,64
6458,8410
8410,6458
6458,8938
6458,901
6458,2808
6458,1102
8371,2565
2565,8371
8371,7807
8371,4484
4484,8371
10716,4992
10716,1949
10716,5632
10716,7837
10716,1539
10716,2723
10716,901
6473,2979
2979,6473
6473,5688
5688,6473
2486,9941
2486,5973
2486,3149
2486,1590
1590,2486
2486,2723
2486,3114
3114,2486
2486,8926
2486,5511
5511,2486
8512,7694
8512,7889
5527,5475
5475,5527
5527,7501
5527,2259
2259,5527
5527,2723
5527,1936
5527,6334
7285,6748
6748,7285
7285,2846
7285,5134
7285,4223
7285,10470
10470,7285
7285,3535
7285,4602
4118,5265
5265,4118
10870,8217
8217,10870
10870,7443
7443,10870
10870,5895
10870,8112
8112,10870
10870,1447
1447,10870
10870,8060
10870,8069
10870,6926
6926,10870
10870,2723
10870,1844
4679,116
4679,1158
3582,2723
3356,7837
3356,3373
3356,1158
3356,11033
3356,9164
3356,2723
3356,7203
4761,7837
4761,1158
4761,901
4761,7066
536,8421
536,9612
9612,536
536,573
573,536
536,4305
536,1145
536,854
536,1750
536,1727
536,10506
536,9097
536,546
10027,135
10027,421
10027,2829
10027,5149
10027,3681
10027,5309
10027,9883
10027,8406
10027,454
2332,7837
2926,10284
10284,2926
6921,6248
6248,6921
6921,9164
6921,2723
9896,3511
3511,9896
9896,5134
9896,2665
2713,2204
2204,2713
2713,853
4887,797
797,4887
4887,1445
1445,4887
4887,5102
5102,4887
4887,4072
4072,4887
4887,4971
4971,4887
4887,7770
7770,4887
4887,383
383,4887
4887,10956
10956,4887
4887,5924
5924,4887
4887,6698
6698,4887
4887,4721
4721,4887
4887,8637
8637,4887
4887,11038
4887,4801
4801,4887
4887,5069
5069,4887
3249,4992
3249,6330
6330,3249
3249,3295
3249,10172
10172,3249
3249,6368
6368,3249
7256,10506
8405,6730
6730,8405
151,435
151,7867
7867,151
151,7837
151,901
555,2638
555,2575
555,7982
7982,555
555,11061
3990,7837
6071,2723
1324,123
123,1324
1078,7837
5382,3620
855,1574
1574,855
9868,8980
8980,9868
9868,1042
1042,9868
10407,5265
10407,11126
11126,10407
10407,116
10407,2723
10407,59
59,10407
10407,4136
4136,10407
6865,5875
5875,6865
6865,9883
5923,3185
3185,5923
10326,2723
10372,7837
10372,6578
129,116
6353,5043
1319,932
932,1319
1319,10880
10880,1319
1319,1481
1481,1319
1319,11149
11149,1319
1319,3231
3231,1319
351,8105
8105,351
351,901
351,7982
7982,351
351,9779
9779,351
351,1102
6710,2665
3420,10405
10405,3420
3420,1614
1614,3420
3420,10975
2543,811
811,2543
2543,7837
2543,371
371,2543
2543,642
2543,2723
2543,7681
2543,2683
2683,2543
2543,2990
2990,2543
10795,6671
6671,10795
10795,2723
6764,6080
6080,6764
6764,901
901,6764
6764,2665
3774,5825
5825,3774
3774,6345
6345,3774
3774,4926
3774,1291
1291,3774
1720,1071
1071,1720
1720,1158
1720,2665
8558,4178
4178,8558
8558,7837
8558,9117
9117,8558
4566,7068
7068,4566
5683,5374
5683,7106
11090,8755
11090,2723
9310,1041
1041,9310
9310,9669
9669,9310
9310,4776
372,1914
1914,372
372,8953
8953,372
372,3451
372,1126
1126,372
372,7564
7564,372
5315,1071
5315,6957
5315,2723
5315,7031
7282,9393
7914,3044
5590,8564
8564,5590
4638,3007
3007,4638
4638,7794
4638,7500
4638,116
4638,1841
1841,4638
4638,2695
4638,86
4638,3024
4638,10086
4638,9883
4638,10495
4638,9775
4638,6950
4638,7321
4638,7890
4638,4887
2205,682
682,2205
2205,4178
4178,2205
2205,2159
2159,2205
2205,7837
2205,9025
9025,2205
2205,2752
2752,2205
2205,3563
3563,2205
2205,8657
8657,2205
2205,9952
9952,2205
2205,5295
5295,2205
2205,8508
8508,2205
967,9272
9272,967
967,7837
10091,5268
5268,10091
10091,7020
7020,10091
10091,624
624,10091
10091,9882
9882,10091
10091,9553
9553,10091
10091,7169
7169,10091
10091,3231
3231,10091
6143,2898
2898,6143
6143,2723
6143,5610
4713,5607
468,4992
2854,9866
2854,4605
2854,2704
2854,2092
2854,5526
2854,7501
2854,1923
2854,7683
2854,11186
2854,2796
2854,3535
2854,4602
2854,9917
3210,2723
5737,205
5737,7142
5737,4974
4974,5737
5737,5254
5737,1162
6829,7837
6829,1158
6829,5145
5145,6829
6829,2625
6829,901
4399,5219
4399,9828
9828,4399
6618,6492
9901,2723
648,5616
648,166
648,504
648,2723
648,8389
648,806
806,648
11057,10482
10482,11057
11057,2930
11057,7413
7413,11057
11057,7484
7484,11057
11057,4602
11057,10984
10984,11057
6629,5616
6629,7702
6629,7118
6629,9083
9083,6629
1506,116
1506,2056
2056,1506
10158,5823
5823,10158
10158,166
166,10158
10158,9883
1685,4469
4469,1685
7180,224
10680,2922
2922,10680
10680,319
319,10680
10680,1307
10680,7632
10680,9624
10680,8849
10680,9946
9848,5374
714,7837
714,7969
7969,714
2627,10685
10685,2627
2627,6993
6993,2627
2627,2723
6869,5667
6869,6754
6869,6273
6273,6869
6869,7184
7184,6869
6869,1270
1270,6869
6869,10568
10568,6869
6869,6920
6920,6869
6869,7167
7167,6869
6869,3040
3040,6869
6869,7070
7070,6869
6869,7428
5257,3031
3031,5257
5257,4912
4912,5257
5289,8388
8388,5289
5289,7537
7537,5289
5289,9883
5289,2723
7635,3351
7635,4575
4575,7635
7635,1744
1744,7635
7635,6980
6980,7635
8109,3471
3471,8109
8109,2723
9321,9626
9626,9321
9321,9522
9522,9321
6553,6752
6553,4584
6553,5815
5815,6553
6553,2425
5069,5773
5773,5069
5069,9102
9102,5069
5069,1445
1445,5069
5069,9002
9002,5069
5069,3024
3024,5069
5069,8860
8860,5069
5069,4971
4971,5069
5069,7027
7027,5069
5069,3819
3819,5069
5069,7133
7133,5069
5069,7484
7484,5069
5069,3283
3283,5069
5069,4887
4887,5069
5069,7643
7643,5069
9340,9361
9361,9340
9340,7837
9340,9110
9110,9340
9340,10889
9340,608
9340,402
402,9340
9340,454
454,9340
8182,7017
8182,7837
8182,10975
8182,8340
8182,2864
8182,600
2067,6856
6856,2067
7058,116
116,7058
7058,6123
6123,7058
8635,2723
8635,1107
1107,8635
5870,2979
2979,5870
5870,9717
5870,3017
3017,5870
5870,7837
5870,9883
3268,606
3268,2723
1704,942
1704,7837
1704,6080
1704,7848
7848,1704
1704,6078
1704,7755
1704,600
1704,374
374,1704
4874,3870
3870,4874
11105,1844
1844,11105
2741,3298
3298,2741
5429,2638
5429,1158
5429,5569
1565,5924
799,292
799,821
821,799
3497,3213
3213,3497
3497,5475
5475,3497
3497,6577
6577,3497
5405,2960
5405,7837
5405,1158
5405,901
10518,3140
7974,9132
7974,3800
7974,9673
7974,5735
5735,7974
7974,7501
7974,5909
5909,7974
7974,2009
2009,7974
7974,2693
7974,9356
7974,5536
5536,7974
7974,2776
11089,810
11089,7694
11089,9209
11089,756
11089,6061
11089,2660
2660,11089
11089,9164
11089,6104
11089,7889
11089,5374
6399,2638
6399,10064
10064,6399
2102,11126
2102,10711
10711,2102
6243,5910
5910,6243
6243,6204
6243,7837
6243,901
6243,5551
6025,9744
9744,6025
6025,6230
6230,6025
6025,8899
8899,6025
9588,7837
1264,6159
6159,1264
1264,10675
10675,1264
1264,6715
6715,1264
1264,5003
5003,1264
1264,3818
3818,1264
1264,3589
3589,1264
1264,10733
10733,1264
5956,3318
320,742
742,320
9720,2051
2051,9720
3637,7394
3637,7292
7292,3637
3637,2723
3637,8741
8741,3637
3637,2077
2077,3637
3637,5793
5793,3637
9100,6026
6026,9100
9100,1510
9100,7995
7995,9100
9100,8002
8002,9100
9100,8034
8034,9100
9100,10204
9100,1724
9100,4650
4650,9100
1625,7694
1625,1158
1625,2723
1625,901
1625,7889
6688,6375
6375,6688
5975,8764
5975,102
31,4602
4039,11140
4039,10482
10482,4039
4039,7501
4039,11027
11027,4039
4039,5309
4039,2723
4039,3012
4039,5409
5409,4039
4039,6787
6787,4039
4039,4602
4039,11057
