id,time
33161,2012-08-03-18:21:17
611413,2012-08-03-18:21:19
1223462,2012-08-03-18:21:27
817997,2012-08-03-18:21:31
814588,2012-08-03-18:21:42
1237511,2012-08-03-18:21:45
1511265,2012-08-03-18:21:48
61227,2012-08-03-18:21:58
821289,2012-08-03-18:22:17
937061,2012-08-03-18:22:21
809356,2012-08-03-18:22:23
811213,2012-08-03-18:22:32
228180,2012-08-03-18:22:33
347936,2012-08-03-18:22:44
1263236,2012-08-03-18:22:58
1482892,2012-08-03-18:22:59
1293019,2012-08-03-18:23:06
93099,2012-08-03-18:23:10
358679,2012-08-03-18:23:18
1428687,2012-08-03-18:23:46
921646,2012-08-03-18:23:52
912893,2012-08-03-18:24:04
1293019,2012-08-03-18:24:08
214898,2012-08-03-18:24:16
24721,2012-08-03-18:24:21
1565573,2012-08-03-18:24:28
426830,2012-08-03-18:24:28
18879,2012-08-03-18:24:38
47365,2012-08-03-18:24:43
29917,2012-08-03-18:24:45
937823,2012-08-03-18:24:45
79626,2012-08-03-18:25:00
919068,2012-08-03-18:25:01
654512,2012-08-03-18:25:34
381730,2012-08-03-18:25:40
456644,2012-08-03-18:25:49
1041308,2012-08-03-18:26:00
1402860,2012-08-03-18:26:29
1707949,2012-08-03-18:26:33
1480780,2012-08-03-18:26:43
1623006,2012-08-03-18:26:51
1623006,2012-08-03-18:26:51
4926,2012-08-03-18:26:59
1301195,2012-08-03-18:27:06
141132,2012-08-03-18:27:10
566180,2012-08-03-18:27:48
30929,2012-08-03-18:27:50
309257,2012-08-03-18:28:00
944655,2012-08-03-18:28:02
1351200,2012-08-03-18:28:03
1210458,2012-08-03-18:28:03
1428687,2012-08-03-18:28:19
1565256,2012-08-03-18:28:21
450641,2012-08-03-18:28:28
17683,2012-08-03-18:28:31
667697,2012-08-03-18:28:35
100111,2012-08-03-18:28:41
513477,2012-08-03-18:28:43
799995,2012-08-03-18:28:46
74809,2012-08-03-18:29:00
1253189,2012-08-03-18:29:05
1490996,2012-08-03-18:29:07
1553544,2012-08-03-18:29:07
1771978,2012-08-03-18:29:33
954728,2012-08-03-18:29:35
40619,2012-08-03-18:29:38
671229,2012-08-03-18:29:39
879348,2012-08-03-18:29:41
1779512,2012-08-03-18:29:44
1767888,2012-08-03-18:30:08
865576,2012-08-03-18:30:21
1121960,2012-08-03-18:30:25
674737,2012-08-03-18:30:26
1205369,2012-08-03-18:30:51
217960,2012-08-03-18:31:02
963377,2012-08-03-18:31:49
1491753,2012-08-03-18:31:53
1234302,2012-08-03-18:32:01
14156,2012-08-03-18:32:11
273645,2012-08-03-18:32:15
366203,2012-08-03-18:32:18
33411,2012-08-03-18:32:39
754861,2012-08-03-18:32:44
1072173,2012-08-03-18:32:45
1072173,2012-08-03-18:32:45
1767888,2012-08-03-18:33:02
515802,2012-08-03-18:33:14
1472105,2012-08-03-18:33:16
1042533,2012-08-03-18:33:30
328062,2012-08-03-18:33:32
1002834,2012-08-03-18:33:34
87769,2012-08-03-18:33:36
1043546,2012-08-03-18:33:40
124503,2012-08-03-18:33:48
520710,2012-08-03-18:34:05
884784,2012-08-03-18:34:36
151213,2012-08-03-18:34:39
660461,2012-08-03-18:34:40
1293498,2012-08-03-18:34:40
677852,2012-08-03-18:34:50
48299,2012-08-03-18:34:57
1586389,2012-08-03-18:35:16
1650270,2012-08-03-18:35:19
1568722,2012-08-03-18:35:23
1094837,2012-08-03-18:35:25
379580,2012-08-03-18:36:04
811233,2012-08-03-18:36:18
1219184,2012-08-03-18:36:36
1189871,2012-08-03-18:37:04
442410,2012-08-03-18:37:07
34382,2012-08-03-18:37:21
1293019,2012-08-03-18:37:37
1071587,2012-08-03-18:37:38
1071587,2012-08-03-18:37:38
293184,2012-08-03-18:37:56
477282,2012-08-03-18:38:17
339276,2012-08-03-18:38:22
863256,2012-08-03-18:38:23
219393,2012-08-03-18:38:23
1546873,2012-08-03-18:38:31
1239390,2012-08-03-18:38:40
1089940,2012-08-03-18:38:59
863256,2012-08-03-18:39:11
754576,2012-08-03-18:39:15
940815,2012-08-03-18:39:32
1293019,2012-08-03-18:39:33
387856,2012-08-03-18:39:42
465089,2012-08-03-18:39:48
465089,2012-08-03-18:39:48
1619472,2012-08-03-18:40:23
1105055,2012-08-03-18:40:49
321013,2012-08-03-18:40:52
872554,2012-08-03-18:41:04
1712393,2012-08-03-18:41:08
298031,2012-08-03-18:41:10
418127,2012-08-03-18:41:28
906025,2012-08-03-18:41:34
12733,2012-08-03-18:41:34
1281747,2012-08-03-18:41:45
1588009,2012-08-03-18:41:49
413352,2012-08-03-18:41:52
737393,2012-08-03-18:41:56
889776,2012-08-03-18:42:12
1488253,2012-08-03-18:42:18
258584,2012-08-03-18:42:42
434690,2012-08-03-18:42:45
165037,2012-08-03-18:42:52
813662,2012-08-03-18:42:55
689967,2012-08-03-18:42:55
1596379,2012-08-03-18:43:05
1531683,2012-08-03-18:43:21
216424,2012-08-03-18:44:15
329844,2012-08-03-18:44:21
503775,2012-08-03-18:44:32
626389,2012-08-03-18:44:39
581525,2012-08-03-18:44:42
545923,2012-08-03-18:45:11
1455695,2012-08-03-18:45:17
1486131,2012-08-03-18:45:34
320193,2012-08-03-18:45:35
699251,2012-08-03-18:45:39
885674,2012-08-03-18:45:48
1666875,2012-08-03-18:45:53
130139,2012-08-03-18:46:04
77021,2012-08-03-18:46:20
251155,2012-08-03-18:46:21
604731,2012-08-03-18:46:41
1487732,2012-08-03-18:46:45
851884,2012-08-03-18:46:49
324814,2012-08-03-18:46:49
1507022,2012-08-03-18:47:04
1270562,2012-08-03-18:47:04
368355,2012-08-03-18:47:05
454641,2012-08-03-18:47:16
1521476,2012-08-03-18:47:16
219064,2012-08-03-18:47:22
557825,2012-08-03-18:47:38
12828,2012-08-03-18:47:52
1290618,2012-08-03-18:47:56
1343011,2012-08-03-18:48:04
1343011,2012-08-03-18:48:04
32807,2012-08-03-18:48:22
1112157,2012-08-03-18:48:40
1520509,2012-08-03-18:48:41
442410,2012-08-03-18:48:48
529555,2012-08-03-18:48:52
1490996,2012-08-03-18:48:56
376560,2012-08-03-18:49:01
1575159,2012-08-03-18:49:02
359376,2012-08-03-18:49:03
1421151,2012-08-03-18:49:09
931380,2012-08-03-18:49:52
469477,2012-08-03-18:49:53
1164265,2012-08-03-18:50:03
106563,2012-08-03-18:50:08
310073,2012-08-03-18:50:20
32807,2012-08-03-18:50:28
352495,2012-08-03-18:50:46
557869,2012-08-03-18:50:55
926740,2012-08-03-18:50:58
615779,2012-08-03-18:51:18
1034419,2012-08-03-18:51:28
12797,2012-08-03-18:51:37
1707758,2012-08-03-18:51:46
1412232,2012-08-03-18:51:49
956999,2012-08-03-18:51:55
497228,2012-08-03-18:52:01
614869,2012-08-03-18:52:05
1029357,2012-08-03-18:52:14
329118,2012-08-03-18:52:23
714002,2012-08-03-18:52:53
1779435,2012-08-03-18:53:20
1191743,2012-08-03-18:53:27
804033,2012-08-03-18:53:32
264962,2012-08-03-18:53:50
1272716,2012-08-03-18:54:03
876538,2012-08-03-18:54:25
1192243,2012-08-03-18:54:31
1063618,2012-08-03-18:54:50
849818,2012-08-03-18:54:59
314887,2012-08-03-18:55:07
361646,2012-08-03-18:55:14
342345,2012-08-03-18:55:23
21887,2012-08-03-18:55:32
1105818,2012-08-03-18:55:44
32807,2012-08-03-18:55:48
601128,2012-08-03-18:55:51
1238939,2012-08-03-18:55:54
250594,2012-08-03-18:55:55
1623665,2012-08-03-18:56:24
1623665,2012-08-03-18:56:24
619350,2012-08-03-18:56:33
271829,2012-08-03-18:56:38
1246031,2012-08-03-18:57:02
216424,2012-08-03-18:57:05
1467664,2012-08-03-18:57:30
327533,2012-08-03-18:57:32
1291589,2012-08-03-18:57:32
856609,2012-08-03-18:57:40
18817,2012-08-03-18:57:44
1224764,2012-08-03-18:58:04
1191053,2012-08-03-18:58:28
184924,2012-08-03-18:58:33
1704064,2012-08-03-18:58:43
53495,2012-08-03-18:58:49
1106115,2012-08-03-18:58:51
1522459,2012-08-03-18:59:02
298545,2012-08-03-18:59:07
667059,2012-08-03-18:59:15
772403,2012-08-03-18:59:19
1697898,2012-08-03-18:59:29
1647057,2012-08-03-18:59:34
231440,2012-08-03-18:59:56
1502093,2012-08-03-18:59:56
1561318,2012-08-03-19:00:13
1599404,2012-08-03-19:00:26
452779,2012-08-03-19:00:32
170708,2012-08-03-19:00:47
385041,2012-08-03-19:02:24
359608,2012-08-03-19:02:29
1638076,2012-08-03-19:02:52
503185,2012-08-03-19:02:52
1265924,2012-08-03-19:02:55
1530972,2012-08-03-19:03:11
1069332,2012-08-03-19:03:11
568844,2012-08-03-19:03:28
84713,2012-08-03-19:03:53
303682,2012-08-03-19:04:18
311144,2012-08-03-19:04:31
1266723,2012-08-03-19:04:41
354462,2012-08-03-19:04:45
462864,2012-08-03-19:05:10
503309,2012-08-03-19:05:10
462864,2012-08-03-19:05:10
40117,2012-08-03-19:05:22
911918,2012-08-03-19:06:01
109069,2012-08-03-19:06:05
1244265,2012-08-03-19:07:07
456209,2012-08-03-19:07:29
1312462,2012-08-03-19:07:33
1698695,2012-08-03-19:07:56
580522,2012-08-03-19:08:07
1688002,2012-08-03-19:08:09
644041,2012-08-03-19:08:09
1767849,2012-08-03-19:08:18
407805,2012-08-03-19:08:44
1340225,2012-08-03-19:08:48
1340225,2012-08-03-19:08:48
1585113,2012-08-03-19:09:10
1224741,2012-08-03-19:09:12
1596498,2012-08-03-19:09:30
827060,2012-08-03-19:10:04
488201,2012-08-03-19:10:34
9745,2012-08-03-19:10:37
13509,2012-08-03-19:10:45
23592,2012-08-03-19:10:45
477091,2012-08-03-19:10:58
1497553,2012-08-03-19:11:01
938474,2012-08-03-19:11:56
1459327,2012-08-03-19:12:05
1784311,2012-08-03-19:12:05
42345,2012-08-03-19:12:15
1149314,2012-08-03-19:12:27
1006207,2012-08-03-19:12:39
586,2012-08-03-19:13:06
1348982,2012-08-03-19:13:22
1469091,2012-08-03-19:13:25
58272,2012-08-03-19:13:34
1306686,2012-08-03-19:13:40
153688,2012-08-03-19:13:44
55440,2012-08-03-19:14:05
425994,2012-08-03-19:14:18
826176,2012-08-03-19:14:33
277799,2012-08-03-19:14:51
366052,2012-08-03-19:15:10
469388,2012-08-03-19:15:40
913537,2012-08-03-19:16:04
1216533,2012-08-03-19:16:06
1278454,2012-08-03-19:16:24
478396,2012-08-03-19:16:26
1348982,2012-08-03-19:16:35
447601,2012-08-03-19:16:46
1526689,2012-08-03-19:16:47
463308,2012-08-03-19:17:15
463308,2012-08-03-19:17:15
452154,2012-08-03-19:17:33
7586,2012-08-03-19:17:56
508750,2012-08-03-19:18:03
1736058,2012-08-03-19:19:14
180923,2012-08-03-19:19:14
971996,2012-08-03-19:19:20
1201035,2012-08-03-19:19:58
1708607,2012-08-03-19:20:06
572050,2012-08-03-19:20:21
1589154,2012-08-03-19:20:30
1343027,2012-08-03-19:20:42
1343027,2012-08-03-19:20:42
799222,2012-08-03-19:20:58
830149,2012-08-03-19:20:58
850553,2012-08-03-19:20:58
1518646,2012-08-03-19:21:13
825203,2012-08-03-19:21:20
5915,2012-08-03-19:21:26
246314,2012-08-03-19:21:41
300816,2012-08-03-19:21:47
1044641,2012-08-03-19:22:03
1555022,2012-08-03-19:22:16
287272,2012-08-03-19:22:35
1227085,2012-08-03-19:22:39
947902,2012-08-03-19:22:45
275861,2012-08-03-19:22:58
531654,2012-08-03-19:23:02
228861,2012-08-03-19:23:04
881176,2012-08-03-19:23:36
151230,2012-08-03-19:23:53
1164961,2012-08-03-19:24:11
896385,2012-08-03-19:24:16
559014,2012-08-03-19:24:31
1145509,2012-08-03-19:24:55
911112,2012-08-03-19:25:09
540116,2012-08-03-19:25:28
1675671,2012-08-03-19:25:39
1316895,2012-08-03-19:25:46
754846,2012-08-03-19:25:55
608814,2012-08-03-19:26:10
793567,2012-08-03-19:26:14
1094526,2012-08-03-19:26:34
511233,2012-08-03-19:26:44
429462,2012-08-03-19:27:02
27057,2012-08-03-19:27:16
1658035,2012-08-03-19:27:24
1513511,2012-08-03-19:27:39
248046,2012-08-03-19:27:48
1230188,2012-08-03-19:28:07
1476899,2012-08-03-19:28:31
235777,2012-08-03-19:29:21
1482202,2012-08-03-19:29:54
1501835,2012-08-03-19:29:57
644364,2012-08-03-19:30:08
1230410,2012-08-03-19:30:11
232720,2012-08-03-19:30:52
799222,2012-08-03-19:31:07
849023,2012-08-03-19:31:17
615419,2012-08-03-19:31:23
673174,2012-08-03-19:31:27
467516,2012-08-03-19:31:31
632483,2012-08-03-19:31:41
251911,2012-08-03-19:31:42
1128954,2012-08-03-19:31:47
1612528,2012-08-03-19:31:51
475828,2012-08-03-19:32:00
1037235,2012-08-03-19:32:05
1689204,2012-08-03-19:32:13
37815,2012-08-03-19:32:13
995324,2012-08-03-19:32:24
367133,2012-08-03-19:32:29
230296,2012-08-03-19:32:51
300350,2012-08-03-19:33:00
321149,2012-08-03-19:33:03
232720,2012-08-03-19:33:09
977999,2012-08-03-19:33:15
452414,2012-08-03-19:33:25
673524,2012-08-03-19:33:38
242163,2012-08-03-19:33:45
1243530,2012-08-03-19:33:52
1020617,2012-08-03-19:33:52
136100,2012-08-03-19:33:56
1034352,2012-08-03-19:33:59
377671,2012-08-03-19:34:13
156913,2012-08-03-19:34:13
1679010,2012-08-03-19:34:14
415575,2012-08-03-19:34:14
1252657,2012-08-03-19:34:20
702773,2012-08-03-19:34:30
851766,2012-08-03-19:34:31
632483,2012-08-03-19:34:35
721720,2012-08-03-19:35:08
1503471,2012-08-03-19:35:11
308599,2012-08-03-19:35:42
1129883,2012-08-03-19:35:47
499366,2012-08-03-19:35:50
269095,2012-08-03-19:36:03
1375338,2012-08-03-19:36:23
666748,2012-08-03-19:36:25
1618812,2012-08-03-19:36:25
1741253,2012-08-03-19:36:32
856140,2012-08-03-19:36:37
275258,2012-08-03-19:36:53
48750,2012-08-03-19:36:58
457133,2012-08-03-19:37:09
1092597,2012-08-03-19:37:12
413126,2012-08-03-19:37:15
107888,2012-08-03-19:37:24
799222,2012-08-03-19:37:28
1225049,2012-08-03-19:37:29
467911,2012-08-03-19:37:41
1214650,2012-08-03-19:37:45
1192065,2012-08-03-19:38:01
967216,2012-08-03-19:38:05
1502785,2012-08-03-19:38:12
1734880,2012-08-03-19:38:25
1010885,2012-08-03-19:38:27
1455427,2012-08-03-19:38:43
1553008,2012-08-03-19:38:43
1662772,2012-08-03-19:39:19
989266,2012-08-03-19:39:30
219977,2012-08-03-19:39:30
144,2012-08-03-19:39:43
330953,2012-08-03-19:39:44
170889,2012-08-03-19:39:44
19084,2012-08-03-19:39:44
788052,2012-08-03-19:40:12
1032381,2012-08-03-19:40:19
799222,2012-08-03-19:40:24
1609986,2012-08-03-19:40:25
1186832,2012-08-03-19:40:46
850433,2012-08-03-19:40:59
1023807,2012-08-03-19:41:25
937801,2012-08-03-19:41:53
332765,2012-08-03-19:42:08
81184,2012-08-03-19:42:09
1518925,2012-08-03-19:42:11
1736312,2012-08-03-19:42:22
440959,2012-08-03-19:42:30
799222,2012-08-03-19:42:31
577899,2012-08-03-19:42:34
496675,2012-08-03-19:42:42
403467,2012-08-03-19:42:46
931491,2012-08-03-19:42:53
484092,2012-08-03-19:43:01
1628642,2012-08-03-19:43:04
1628642,2012-08-03-19:43:04
267734,2012-08-03-19:43:05
856573,2012-08-03-19:43:21
585195,2012-08-03-19:43:37
897428,2012-08-03-19:43:42
608347,2012-08-03-19:43:47
1200925,2012-08-03-19:43:51
838801,2012-08-03-19:44:06
634180,2012-08-03-19:44:10
476738,2012-08-03-19:44:19
560317,2012-08-03-19:44:23
1202839,2012-08-03-19:44:24
799222,2012-08-03-19:44:26
103980,2012-08-03-19:44:30
846315,2012-08-03-19:44:34
938858,2012-08-03-19:44:38
371857,2012-08-03-19:44:41
1259118,2012-08-03-19:44:48
1572093,2012-08-03-19:44:51
879488,2012-08-03-19:44:56
81184,2012-08-03-19:44:57
1607583,2012-08-03-19:44:59
36825,2012-08-03-19:45:00
40258,2012-08-03-19:45:00
1257147,2012-08-03-19:45:16
606942,2012-08-03-19:45:28
702133,2012-08-03-19:46:01
1616822,2012-08-03-19:46:40
104400,2012-08-03-19:46:41
920441,2012-08-03-19:46:59
811784,2012-08-03-19:47:02
800711,2012-08-03-19:47:29
27265,2012-08-03-19:47:38
41273,2012-08-03-19:47:45
898589,2012-08-03-19:48:04
123316,2012-08-03-19:48:08
19486,2012-08-03-19:48:14
1306875,2012-08-03-19:48:26
1481459,2012-08-03-19:48:35
1230211,2012-08-03-19:48:41
64963,2012-08-03-19:48:44
623208,2012-08-03-19:48:44
82791,2012-08-03-19:48:54
1519095,2012-08-03-19:49:13
799222,2012-08-03-19:49:19
149026,2012-08-03-19:49:29
163206,2012-08-03-19:49:31
1687599,2012-08-03-19:49:32
963641,2012-08-03-19:49:33
480248,2012-08-03-19:49:41
720196,2012-08-03-19:49:49
593807,2012-08-03-19:50:00
1502536,2012-08-03-19:50:28
244228,2012-08-03-19:50:38
1237807,2012-08-03-19:51:21
1549901,2012-08-03-19:51:40
799222,2012-08-03-19:51:44
575364,2012-08-03-19:51:47
136638,2012-08-03-19:52:04
1455773,2012-08-03-19:52:12
503309,2012-08-03-19:52:13
383375,2012-08-03-19:52:13
1229515,2012-08-03-19:52:16
898930,2012-08-03-19:52:17
1047271,2012-08-03-19:52:22
342726,2012-08-03-19:52:25
265454,2012-08-03-19:52:28
1535250,2012-08-03-19:52:48
874374,2012-08-03-19:52:55
218312,2012-08-03-19:53:00
10830,2012-08-03-19:53:05
1152580,2012-08-03-19:53:09
1691531,2012-08-03-19:53:13
1703623,2012-08-03-19:53:20
1293466,2012-08-03-19:53:41
799222,2012-08-03-19:53:46
495276,2012-08-03-19:53:48
1501663,2012-08-03-19:53:48
665934,2012-08-03-19:53:52
839996,2012-08-03-19:53:53
1017372,2012-08-03-19:53:56
504169,2012-08-03-19:53:59
1713144,2012-08-03-19:54:00
18309,2012-08-03-19:54:14
417246,2012-08-03-19:54:22
659942,2012-08-03-19:54:23
341558,2012-08-03-19:54:49
1275367,2012-08-03-19:54:54
799222,2012-08-03-19:55:30
869072,2012-08-03-19:55:54
1495195,2012-08-03-19:55:56
268399,2012-08-03-19:55:58
16490,2012-08-03-19:56:01
1550446,2012-08-03-19:56:04
1506377,2012-08-03-19:56:11
459071,2012-08-03-19:56:16
613002,2012-08-03-19:56:20
835690,2012-08-03-19:56:38
1559923,2012-08-03-19:56:49
1211894,2012-08-03-19:56:53
271043,2012-08-03-19:56:57
1481133,2012-08-03-19:57:00
358474,2012-08-03-19:57:04
610916,2012-08-03-19:57:06
1343472,2012-08-03-19:57:17
1107668,2012-08-03-19:57:17
1343472,2012-08-03-19:57:17
1073720,2012-08-03-19:57:50
314323,2012-08-03-19:58:02
685347,2012-08-03-19:58:10
921738,2012-08-03-19:58:12
38770,2012-08-03-19:58:14
1006794,2012-08-03-19:58:20
1016281,2012-08-03-19:58:32
163206,2012-08-03-19:58:43
830768,2012-08-03-19:58:44
98174,2012-08-03-19:58:47
539692,2012-08-03-19:58:49
1549727,2012-08-03-19:58:58
705565,2012-08-03-19:59:29
799222,2012-08-03-19:59:32
614657,2012-08-03-19:59:36
53718,2012-08-03-19:59:43
1220809,2012-08-03-19:59:43
324503,2012-08-03-20:00:09
963791,2012-08-03-20:00:11
24252,2012-08-03-20:00:17
1256933,2012-08-03-20:00:39
962727,2012-08-03-20:00:45
883066,2012-08-03-20:00:50
625814,2012-08-03-20:00:55
724871,2012-08-03-20:01:11
142146,2012-08-03-20:01:11
1214594,2012-08-03-20:01:11
505985,2012-08-03-20:01:17
101163,2012-08-03-20:01:17
277518,2012-08-03-20:01:17
799222,2012-08-03-20:01:42
1644111,2012-08-03-20:01:48
563860,2012-08-03-20:01:53
466610,2012-08-03-20:02:04
466610,2012-08-03-20:02:04
1418826,2012-08-03-20:02:30
331706,2012-08-03-20:02:34
42799,2012-08-03-20:02:43
641137,2012-08-03-20:02:49
435151,2012-08-03-20:03:02
89620,2012-08-03-20:03:14
1323311,2012-08-03-20:03:14
1310445,2012-08-03-20:03:40
490069,2012-08-03-20:04:04
428607,2012-08-03-20:04:11
1038876,2012-08-03-20:04:25
1553943,2012-08-03-20:04:26
1460756,2012-08-03-20:04:31
1549628,2012-08-03-20:04:45
401682,2012-08-03-20:04:48
18309,2012-08-03-20:04:48
1148751,2012-08-03-20:04:51
220160,2012-08-03-20:04:57
228975,2012-08-03-20:04:57
799222,2012-08-03-20:05:00
394539,2012-08-03-20:05:15
337380,2012-08-03-20:05:32
982470,2012-08-03-20:05:36
1311383,2012-08-03-20:05:58
244712,2012-08-03-20:06:07
41994,2012-08-03-20:06:09
808913,2012-08-03-20:06:12
50978,2012-08-03-20:06:14
1199129,2012-08-03-20:06:18
989862,2012-08-03-20:06:33
1281538,2012-08-03-20:06:43
104405,2012-08-03-20:06:58
1030327,2012-08-03-20:06:59
1708844,2012-08-03-20:07:15
1089386,2012-08-03-20:07:35
600444,2012-08-03-20:07:38
1461875,2012-08-03-20:07:43
641645,2012-08-03-20:07:46
134833,2012-08-03-20:08:19
271156,2012-08-03-20:08:26
963791,2012-08-03-20:08:33
1249599,2012-08-03-20:08:34
663319,2012-08-03-20:08:55
1470115,2012-08-03-20:09:15
39201,2012-08-03-20:09:27
965740,2012-08-03-20:09:52
79441,2012-08-03-20:10:02
799222,2012-08-03-20:10:14
830079,2012-08-03-20:10:21
100371,2012-08-03-20:10:25
1249599,2012-08-03-20:10:26
864646,2012-08-03-20:10:34
819527,2012-08-03-20:10:44
1041927,2012-08-03-20:10:46
987167,2012-08-03-20:10:54
396349,2012-08-03-20:10:56
458642,2012-08-03-20:10:56
209987,2012-08-03-20:10:56
642785,2012-08-03-20:11:00
63997,2012-08-03-20:11:01
1029300,2012-08-03-20:11:14
856676,2012-08-03-20:11:18
1605644,2012-08-03-20:11:32
1496579,2012-08-03-20:11:39
1064988,2012-08-03-20:11:46
1105231,2012-08-03-20:11:50
1746215,2012-08-03-20:11:59
1008310,2012-08-03-20:12:07
684118,2012-08-03-20:12:15
433209,2012-08-03-20:12:24
1551705,2012-08-03-20:12:45
365714,2012-08-03-20:12:51
392939,2012-08-03-20:13:01
1359504,2012-08-03-20:13:05
1779929,2012-08-03-20:13:06
858956,2012-08-03-20:13:09
1551034,2012-08-03-20:13:14
1532572,2012-08-03-20:13:16
560242,2012-08-03-20:13:19
367179,2012-08-03-20:13:35
112521,2012-08-03-20:13:43
978997,2012-08-03-20:13:50
434409,2012-08-03-20:13:51
289747,2012-08-03-20:14:07
1509574,2012-08-03-20:14:13
901310,2012-08-03-20:14:23
1559923,2012-08-03-20:14:32
18463,2012-08-03-20:14:34
1220150,2012-08-03-20:14:43
592283,2012-08-03-20:14:44
940556,2012-08-03-20:14:47
438878,2012-08-03-20:15:08
572074,2012-08-03-20:15:14
953651,2012-08-03-20:15:18
1396234,2012-08-03-20:15:40
795074,2012-08-03-20:15:46
1084442,2012-08-03-20:15:50
70534,2012-08-03-20:15:59
1016281,2012-08-03-20:16:04
1454260,2012-08-03-20:16:10
244712,2012-08-03-20:16:11
928648,2012-08-03-20:16:25
1521819,2012-08-03-20:16:27
249137,2012-08-03-20:16:42
1682063,2012-08-03-20:16:47
404455,2012-08-03-20:17:04
237257,2012-08-03-20:17:30
3091,2012-08-03-20:17:43
3834,2012-08-03-20:17:46
705430,2012-08-03-20:17:46
1054288,2012-08-03-20:17:47
1016281,2012-08-03-20:17:59
806317,2012-08-03-20:18:13
844330,2012-08-03-20:18:17
1478692,2012-08-03-20:18:18
1627402,2012-08-03-20:19:15
1627402,2012-08-03-20:19:15
1250161,2012-08-03-20:19:22
1457319,2012-08-03-20:19:24
1719359,2012-08-03-20:19:45
1041927,2012-08-03-20:19:48
1583356,2012-08-03-20:19:57
1509890,2012-08-03-20:20:03
462533,2012-08-03-20:20:17
462533,2012-08-03-20:20:17
1495236,2012-08-03-20:20:33
1037053,2012-08-03-20:20:36
576049,2012-08-03-20:20:45
423136,2012-08-03-20:20:51
3001,2012-08-03-20:20:53
10952,2012-08-03-20:21:17
1713540,2012-08-03-20:21:20
1473096,2012-08-03-20:21:33
1036147,2012-08-03-20:21:37
1481665,2012-08-03-20:21:43
1504522,2012-08-03-20:22:39
106143,2012-08-03-20:22:43
577607,2012-08-03-20:22:53
11445,2012-08-03-20:22:57
455724,2012-08-03-20:22:59
803917,2012-08-03-20:23:03
10690,2012-08-03-20:23:25
1719359,2012-08-03-20:23:32
25000,2012-08-03-20:23:42
111597,2012-08-03-20:23:42
441071,2012-08-03-20:24:00
1638849,2012-08-03-20:24:06
265863,2012-08-03-20:24:35
988030,2012-08-03-20:24:52
1322520,2012-08-03-20:24:52
1016281,2012-08-03-20:24:53
1474835,2012-08-03-20:25:29
103900,2012-08-03-20:25:36
407167,2012-08-03-20:25:48
849238,2012-08-03-20:26:17
959008,2012-08-03-20:26:29
708411,2012-08-03-20:26:30
744073,2012-08-03-20:26:32
1698024,2012-08-03-20:26:42
565234,2012-08-03-20:26:49
23562,2012-08-03-20:26:49
1459455,2012-08-03-20:26:56
1211894,2012-08-03-20:27:52
1614793,2012-08-03-20:27:57
910832,2012-08-03-20:28:14
505829,2012-08-03-20:28:26
1673943,2012-08-03-20:28:30
904750,2012-08-03-20:28:38
328362,2012-08-03-20:28:40
3035,2012-08-03-20:28:42
1577047,2012-08-03-20:29:04
835515,2012-08-03-20:29:28
477384,2012-08-03-20:29:37
652966,2012-08-03-20:29:52
1330416,2012-08-03-20:29:59
1251773,2012-08-03-20:30:00
1183480,2012-08-03-20:30:23
829718,2012-08-03-20:30:32
1397199,2012-08-03-20:30:40
492707,2012-08-03-20:31:04
837478,2012-08-03-20:31:10
462679,2012-08-03-20:31:27
462679,2012-08-03-20:31:27
88478,2012-08-03-20:31:45
1052945,2012-08-03-20:31:45
297707,2012-08-03-20:31:53
282159,2012-08-03-20:31:59
1279928,2012-08-03-20:32:06
1479173,2012-08-03-20:32:18
258188,2012-08-03-20:32:21
890857,2012-08-03-20:32:23
824502,2012-08-03-20:32:26
985817,2012-08-03-20:32:31
1298830,2012-08-03-20:32:56
242139,2012-08-03-20:33:03
1369751,2012-08-03-20:33:47
11617,2012-08-03-20:33:56
862002,2012-08-03-20:33:57
811213,2012-08-03-20:34:01
531517,2012-08-03-20:34:04
1227700,2012-08-03-20:34:13
223592,2012-08-03-20:34:15
403139,2012-08-03-20:34:23
867482,2012-08-03-20:34:31
439186,2012-08-03-20:34:49
1470627,2012-08-03-20:34:57
824502,2012-08-03-20:35:10
1464577,2012-08-03-20:35:16
1480039,2012-08-03-20:35:33
1562083,2012-08-03-20:36:04
818683,2012-08-03-20:36:17
519128,2012-08-03-20:36:27
15489,2012-08-03-20:36:30
350331,2012-08-03-20:36:44
743140,2012-08-03-20:36:45
1036519,2012-08-03-20:36:51
1052945,2012-08-03-20:36:56
1066934,2012-08-03-20:37:10
311541,2012-08-03-20:37:16
25000,2012-08-03-20:37:29
543898,2012-08-03-20:37:41
18657,2012-08-03-20:37:42
136787,2012-08-03-20:37:46
466427,2012-08-03-20:37:50
466427,2012-08-03-20:37:50
435173,2012-08-03-20:38:44
1050041,2012-08-03-20:38:47
1302555,2012-08-03-20:38:48
296143,2012-08-03-20:38:57
439809,2012-08-03-20:39:04
1298278,2012-08-03-20:39:05
484633,2012-08-03-20:39:17
1041927,2012-08-03-20:39:19
1066934,2012-08-03-20:39:31
153030,2012-08-03-20:39:35
460122,2012-08-03-20:39:52
460122,2012-08-03-20:39:52
567590,2012-08-03-20:39:57
311949,2012-08-03-20:40:02
527051,2012-08-03-20:40:13
884227,2012-08-03-20:40:14
284414,2012-08-03-20:40:23
