source,target
1595826,71735
1595826,924433
1595981,436090
1595981,480248
480248,1595981
1595981,908462
1595981,1506897
1506897,1595981
1596001,928091
928091,1596001
1596001,1711346
1596014,1024350
1024350,1596014
1596246,521168
1596246,542050
1596246,714807
1596246,841065
841065,1596246
1596246,909196
1596246,971218
1596246,1314698
1314698,1596246
1596299,371888
1596299,436705
1596299,688799
1596299,897428
1596299,908462
1596299,1675275
1596379,450792
1596379,1507398
1596498,35555
1596498,55536
1596498,68639
1596498,435003
1596498,890431
1596498,897428
1596498,924433
1596498,1041927
1596498,1467578
1596632,1313538
1313538,1596632
1596659,427329
427329,1596659
1596678,301913
1596678,316109
1596678,413028
1596678,436705
1596678,457278
1596678,1005657
1596678,1580503
1597189,42457
42457,1597189
1597189,85939
85939,1597189
1597189,1190033
1190033,1597189
1597189,1641973
1641973,1597189
1597657,908462
1597657,1513570
1513570,1597657
1598061,1550651
1550651,1598061
1598485,864574
864574,1598485
1598485,908462
1598485,963791
963791,1598485
1598485,1126370
1126370,1598485
1598488,40026
1598488,64394
1598488,551781
1598488,1000879
1000879,1598488
1598488,1455006
1598524,1032
1598524,375239
375239,1598524
1598524,1241621
1598524,1473066
1473066,1598524
1598702,436705
1598749,42022
42022,1598749
1598749,74117
74117,1598749
1598749,214267
214267,1598749
1598749,238228
238228,1598749
1598749,466771
466771,1598749
1598749,500172
500172,1598749
1598749,528072
528072,1598749
1598749,803417
1598749,973399
1598749,1572390
1598749,1644026
1644026,1598749
1599016,7837
7837,1599016
1599130,828354
1599130,1520314
1520314,1599130
1599138,908462
1599360,371888
1599531,1586849
1599580,236601
236601,1599580
1599580,867790
867790,1599580
1599580,897428
897428,1599580
1599580,920230
1599580,1212617
1212617,1599580
1599597,388799
388799,1599597
1599597,436705
1599597,528155
1599658,282477
1599658,466591
1599658,809356
1599658,908462
1599658,1467578
1599692,253375
1599692,435534
1599692,908462
1599692,1230290
1230290,1599692
1599692,1275058
1599712,74060
1599712,314893
1599712,383375
383375,1599712
1599712,454482
1599712,466591
1599712,654957
654957,1599712
1599712,677443
677443,1599712
1599712,1200989
1599712,1470115
1599712,1543478
1599712,1549394
1600039,230883
230883,1600039
1600039,436705
1600039,466134
466134,1600039
1600039,509280
509280,1600039
1600039,908462
1600116,2806
1600116,55536
55536,1600116
1600116,456769
1600116,486439
486439,1600116
1600116,801912
1600155,81070
1600240,84906
1600240,1030089
1030089,1600240
1600240,1692162
1692162,1600240
1600268,820993
1600368,908462
1600368,1498539
1600452,922969
922969,1600452
1600452,1516898
1516898,1600452
1600475,436705
1600475,973399
1600747,1204574
1600747,1544204
1600771,551781
1600771,1493463
1493463,1600771
1601232,264616
1601407,36825
36825,1601407
1601407,1508922
1601426,41413
41413,1601426
1601426,440280
440280,1601426
1601426,793778
793778,1601426
1601426,908462
1601426,1345637
1345637,1601426
1601476,436705
1601476,991199
1601707,54086
1601707,436705
1601707,528072
1601707,973399
1602318,952441
952441,1602318
1602318,1467578
1602372,40554
1602372,41265
41265,1602372
1602372,216050
216050,1602372
1602372,223389
1602372,1323235
1602387,20159
20159,1602387
1602387,33641
1602387,411255
411255,1602387
1602387,426018
426018,1602387
1602387,436705
1602387,446520
446520,1602387
1602387,473670
473670,1602387
1602387,539625
539625,1602387
1602387,647547
647547,1602387
1602387,810561
810561,1602387
1602387,898986
898986,1602387
1602387,911766
911766,1602387
1602387,958136
958136,1602387
1602387,1213673
1213673,1602387
1602387,1555225
1555225,1602387
1602423,55536
1602423,522012
1602423,826535
1602594,34843
34843,1602594
1602755,908462
1603101,73511
73511,1603101
1603101,242174
242174,1603101
1603101,1215573
1215573,1603101
1603101,1588030
1588030,1603101
1603229,560698
560698,1603229
1603229,689695
689695,1603229
1603229,836807
836807,1603229
1603229,1744321
1744321,1603229
1603745,1507398
1603745,1630414
1630414,1603745
1603762,214267
1603762,238228
1603762,591247
591247,1603762
1603762,744181
1603762,973399
1603762,1598749
1603762,1716808
1603853,588152
588152,1603853
1603853,1002109
1603853,1314976
1314976,1603853
1603890,40026
1603890,67179
1603890,71735
1603890,436705
1603890,575717
1603890,908462
1603890,973399
1604135,63340
63340,1604135
1604135,1516715
1516715,1604135
1604310,18309
1604310,458522
1604310,478114
1604310,655508
655508,1604310
1604310,908462
1604310,1085720
1085720,1604310
1604310,1678464
1604310,1683002
1683002,1604310
1604476,51203
1604476,991199
1604591,362805
362805,1604591
1604591,466591
1604591,631949
631949,1604591
1604591,908462
1604591,1195599
1604591,1259739
1604639,267096
267096,1604639
1604639,441803
1604639,895614
1604639,1108282
1604639,1314629
1314629,1604639
1604639,1467578
1604639,1544204
1604806,43766
43766,1604806
1604813,136638
136638,1604813
1604813,163206
163206,1604813
1604813,460602
1604813,461654
461654,1604813
1604813,557656
557656,1604813
1604813,683905
1604813,704385
1604813,842546
842546,1604813
1604813,908462
1604813,1324046
1604842,371888
1604842,551781
1604901,908462
1604967,436705
1604967,466914
1604967,551781
1604967,867656
1604967,899653
1604967,908462
1604967,971218
1605237,436705
1605237,551781
1605237,973399
1605237,1572390
1605625,5069
1605625,366203
366203,1605625
1605625,600887
600887,1605625
1605625,617344
1605625,677272
1605625,1127763
1605625,1137804
1605625,1237447
1605625,1548416
1605625,1632367
1605625,1726440
1605644,17878
1605644,33641
1605644,102326
1605644,217694
1605644,412120
1605644,897207
1605644,897428
1605644,901161
1605644,1527919
1606047,436705
1606083,719437
719437,1606083
1607425,879906
879906,1607425
1607425,899653
1607425,908462
1607583,425068
425068,1607583
1607583,895614
1607583,1446141
1607608,1186115
1186115,1607608
1607608,1558801
1607643,88706
88706,1607643
1607643,224541
224541,1607643
1607643,364808
364808,1607643
1607643,520650
520650,1607643
1607643,853206
853206,1607643
1607643,868546
868546,1607643
1607643,868599
868599,1607643
1607643,937417
937417,1607643
1607643,971538
971538,1607643
1607643,1207567
1207567,1607643
1607643,1497113
1497113,1607643
1607643,1510771
1510771,1607643
1607643,1530002
1607643,1569835
1569835,1607643
1607643,1620357
1620357,1607643
1607934,40026
1607934,254307
254307,1607934
1607934,267228
1607934,818973
818973,1607934
1607934,899743
899743,1607934
1607936,1548416
1607963,1642529
1642529,1607963
1608162,64078
1608162,334934
334934,1608162
1608162,436705
1608162,973399
1608215,20651
1608215,633307
1608215,1078734
1078734,1608215
1608215,1164463
1608343,436705
1609603,908462
1609635,1101579
1101579,1609635
1609715,436705
1609902,1465638
1609952,618464
618464,1609952
1609986,334201
334201,1609986
1609986,830864
830864,1609986
1610000,978500
978500,1610000
1610037,43766
1610037,317067
317067,1610037
1610037,371888
1610037,908462
1610037,921377
921377,1610037
1610037,1465034
1465034,1610037
1610081,256360
256360,1610081
1610081,897428
1610192,1488927
1488927,1610192
1610215,908462
1610240,436705
1610240,522137
1610455,371888
1610898,1193745
1611204,66885
66885,1611204
1611204,600676
600676,1611204
1611204,990789
990789,1611204
1611204,1472777
1472777,1611204
1611204,1506296
1506296,1611204
1611241,424229
424229,1611241
1611241,973399
1611241,1078734
1078734,1611241
1611241,1526689
1526689,1611241
1611241,1716808
1611311,1446141
1611456,13984
13984,1611456
1611456,465522
465522,1611456
1611456,818867
1611539,73319
73319,1611539
1611539,436705
1611539,506370
506370,1611539
1611539,803110
1611539,908462
1611539,920230
1611539,937471
937471,1611539
1611539,1381077
1381077,1611539
1611614,588546
588546,1611614
1611614,908462
1611910,906611
906611,1611910
1611910,973399
973399,1611910
1611910,1446141
1611934,136179
136179,1611934
1611934,443597
443597,1611934
1611934,467175
1611934,804984
804984,1611934
1612226,51503
51503,1612226
1612226,551781
1612226,1446141
1612303,309970
309970,1612303
1612303,436705
1612303,1232101
1232101,1612303
1612454,372521
372521,1612454
1612788,1507398
1612788,1680715
1612806,716690
1612806,908462
1612904,447757
447757,1612904
1612904,626389
626389,1612904
1612904,1600116
1613249,30166
30166,1613249
1613249,71557
71557,1613249
1613249,545241
1613249,797542
797542,1613249
1613249,871087
871087,1613249
1613252,51503
1613252,554234
1613252,908462
1613252,1276720
1613599,881986
1613769,214254
1613811,469141
469141,1613811
1613840,371343
371343,1613840
1613846,18183
18183,1613846
1613846,68639
1613846,264815
1613846,371888
1613846,384187
384187,1613846
1613846,426947
1613846,466607
1613846,466771
1613846,849238
1613846,897428
1613846,1203809
1613846,1216533
1613846,1310650
1613846,1501799
1613846,1557293
1613846,1607643
1614130,75821
75821,1614130
1614130,309970
309970,1614130
1614130,426760
426760,1614130
1614130,436705
1614130,448094
448094,1614130
1614130,465080
465080,1614130
1614130,497816
497816,1614130
1614130,558958
558958,1614130
1614130,613002
613002,1614130
1614130,1124183
1124183,1614130
1614130,1477826
1477826,1614130
1614449,4098
4098,1614449
1614449,436705
1614594,598724
598724,1614594
1614793,242174
242174,1614793
1614793,251480
251480,1614793
1614793,515837
515837,1614793
1614793,585195
585195,1614793
1614793,635174
635174,1614793
1614793,1503195
1503195,1614793
1614793,1506296
1506296,1614793
1614992,838936
1615016,315628
315628,1615016
1615016,908462
1615016,1330849
1615127,1214209
1615277,40026
1615364,19084
1615364,51352
1615364,76874
1615364,107271
1615364,244867
1615364,466591
1615364,863084
1615364,1007629
1615364,1209333
1615364,1453679
1615364,1467578
1615364,1544204
1615364,1687599
1615553,908462
1616015,868326
1616015,1118229
1616015,1454892
1454892,1616015
1616015,1500429
1616015,1567120
1616528,436705
1616528,551781
1616528,648068
648068,1616528
1616528,826535
1616528,973399
1616666,909197
1616666,1128954
1128954,1616666
1616818,615614
1616822,908462
1617043,55536
1617043,489915
1617043,775440
1617043,908462
1617043,1487463
1617043,1709197
1709197,1617043
1617391,99327
99327,1617391
1617391,894121
1617391,990223
990223,1617391
1617391,1232733
1232733,1617391
1617391,1544204
1617391,1634624
1634624,1617391
1617412,55536
1617412,849463
1617412,1158158
1617412,1428885
1428885,1617412
1617642,371888
1617642,995597
995597,1617642
1617766,243943
243943,1617766
1617766,489915
489915,1617766
1617766,897428
1617931,1525391
1525391,1617931
1618014,441647
1618747,76403
76403,1618747
1618747,253816
253816,1618747
1618747,500871
1618747,519131
1618747,884784
1618747,983353
1618747,1495195
1618812,1507398
1618863,436705
1618863,1288679
1288679,1618863
1619222,514469
514469,1619222
1619222,793152
793152,1619222
1619222,908462
1619271,219055
1619271,231665
1619271,519795
519795,1619271
1619271,598749
598749,1619271
1619271,808366
808366,1619271
1619271,825774
825774,1619271
1619271,1214458
1214458,1619271
1619271,1478062
1478062,1619271
1619271,1488442
1488442,1619271
1619271,1530694
1530694,1619271
1619271,1670033
1619578,265620
265620,1619578
1619578,644106
644106,1619578
1620008,43680
43680,1620008
1620008,212013
212013,1620008
1620008,897428
1620008,908462
1620089,423506
1620089,509165
509165,1620089
1620089,1452886
1452886,1620089
1620089,1631930
1631930,1620089
1620091,580480
580480,1620091
1620091,908462
1620277,660461
660461,1620277
1620277,1133456
1133456,1620277
1620352,332296
1620352,972010
1620352,1044138
1044138,1620352
1620352,1627443
1620357,11988
11988,1620357
1620357,169758
169758,1620357
1620357,224541
224541,1620357
1620357,454623
454623,1620357
1620357,466771
466771,1620357
1620357,806704
806704,1620357
1620357,853206
853206,1620357
1620357,867618
867618,1620357
1620357,868459
868459,1620357
1620357,923138
923138,1620357
1620357,1232733
1232733,1620357
1620357,1456271
1456271,1620357
1620357,1607643
1607643,1620357
1620357,1652826
1652826,1620357
1620364,423479
423479,1620364
1620364,436705
1620364,461307
461307,1620364
1620364,828354
1620364,1465848
1620364,1487639
1487639,1620364
1620364,1527919
1527919,1620364
1620596,427619
1620596,436705
1620596,818867
1620596,898986
1620596,1049351
1620596,1555225
1621058,1744953
1744953,1621058
1621118,371888
371888,1621118
1621118,981989
981989,1621118
1621123,908462
1621123,1041739
1041739,1621123
1621518,63340
63340,1621518
1621518,342345
1621518,421980
421980,1621518
1621518,436705
1621518,897428
1621524,34095
1621524,908462
1621796,749833
749833,1621796
1621878,18504
1621878,436705
1621878,906611
1621878,929754
929754,1621878
1621878,1021158
1621878,1249950
1621878,1555225
1621878,1581116
1581116,1621878
1621896,1457113
1457113,1621896
1621952,1324046
1324046,1621952
1622064,55462
55462,1622064
1622176,20651
1622176,551781
1622176,628243
1622218,971538
1622365,442950
1622365,1543892
1543892,1622365
1622440,315527
315527,1622440
1622440,362805
362805,1622440
1622440,1532272
1532272,1622440
1622586,396057
1622586,436705
1622586,551781
1622586,973399
1622632,248764
1622729,27104
1622729,259017
1622729,320193
1622729,429266
429266,1622729
1622729,466591
1622729,592370
592370,1622729
1622729,611283
611283,1622729
1622729,665216
1622729,828978
1622729,1263093
1263093,1622729
1622729,1317616
1622856,19358
1622856,51203
1622856,240298
1622856,434429
1622856,436521
1622856,439592
439592,1622856
1622856,899653
1622856,980417
1622856,991199
1622856,1507398
1622857,20651
1622857,1509890
1509890,1622857
1622907,317067
1622907,1668756
1668756,1622907
1622934,42022
42022,1622934
1622934,411255
1622934,436705
1622934,973399
1622934,1545291
1622950,354462
354462,1622950
1622950,743808
743808,1622950
1622950,989723
989723,1622950
1623006,436705
1623171,155459
155459,1623171
1623171,846354
846354,1623171
1623171,1019877
1019877,1623171
1623171,1081227
1081227,1623171
1623171,1523723
1523723,1623171
1623171,1645984
1645984,1623171
1623171,1669197
1669197,1623171
1623277,423260
1623595,347587
347587,1623595
1623665,490115
490115,1623665
1623799,62017
1623799,815157
815157,1623799
1623799,908462
1623799,1007432
1007432,1623799
1623799,1269179
1269179,1623799
1623799,1635206
1635206,1623799
1623839,4757
4757,1623839
1623839,44760
1623839,228775
228775,1623839
1623839,378140
378140,1623839
1623839,576352
576352,1623839
1623839,723573
1623839,1068759
1623839,1250921
1250921,1623839
1623987,51203
1623987,551781
1623987,908462
1623987,973399
1623987,991199
1624007,451916
451916,1624007
1624040,50524
1624040,108764
1624092,1544204
1624178,35555
1624178,99327
99327,1624178
1624178,466591
1624178,838120
838120,1624178
1624178,897207
1624178,908462
1624178,955794
1624178,1240565
1240565,1624178
1624178,1495594
1495594,1624178
1624178,1544204
1624178,1617391
1624368,436705
1624368,457278
1624368,908462
1624422,465851
465851,1624422
1624422,1544204
1544204,1624422
1624591,970696
970696,1624591
1624591,983140
983140,1624591
1624591,1032813
1032813,1624591
1624607,503833
503833,1624607
1624607,864111
864111,1624607
1624607,1060399
1060399,1624607
1624607,1667322
1667322,1624607
1624711,469743
1624711,1507398
1624779,371888
1624779,528155
528155,1624779
1624779,1498068
1498068,1624779
1624867,108764
1624867,307907
1624867,436705
1624867,898589
1624867,908462
1624992,12828
12828,1624992
1624992,68639
1624992,504291
504291,1624992
1624992,520598
520598,1624992
1624992,800766
1624992,897428
1624992,908462
1624992,938105
938105,1624992
1624992,959518
1624992,1592959
1592959,1624992
1625020,461711
461711,1625020
1625020,1031308
1031308,1625020
1625060,465080
1625159,908462
1625347,364714
364714,1625347
1625347,958395
1625577,908462
1625691,340786
340786,1625691
1625691,434690
434690,1625691
1625699,263466
263466,1625699
1625699,920230
1625699,1095421
1095421,1625699
1625699,1467578
1625712,628243
1625712,984608
1625831,427733
1625831,551781
1625831,908462
1625831,1689981
1626015,592195
592195,1626015
1626146,814482
814482,1626146
1626146,908462
1626272,494249
1626272,897428
1626272,908462
1626272,1548057
1626416,11988
1626416,68639
1626416,71735
1626416,247061
1626416,333916
1626416,435003
1626416,439589
1626416,466591
1626416,806704
1626416,853529
1626416,881986
1626416,897428
1626416,902204
902204,1626416
1626416,908462
1626416,924433
1626416,1041927
1626416,1212617
1626416,1463256
1626416,1491244
1491244,1626416
1626563,973399
1626563,1085396
1085396,1626563
1626900,908462
1626900,1080987
1080987,1626900
1626900,1489659
1489659,1626900
1626900,1716655
1716655,1626900
1627020,391483
391483,1627020
1627402,1063618
1063618,1627402
1627443,80616
80616,1627443
1627443,84056
84056,1627443
1627443,340458
340458,1627443
1627443,363294
363294,1627443
1627443,1188882
1188882,1627443
1627443,1214209
1627443,1516524
1516524,1627443
1627478,1218601
1218601,1627478
1627787,40026
1627787,436705
1627787,551781
1627787,1678327
1678327,1627787
1627816,436705
1627816,908462
1627816,920230
1627816,935228
1627816,973399
1627816,1446141
1627896,973166
973166,1627896
1627896,1295506
1295506,1627896
1627896,1421151
1421151,1627896
1627896,1461902
1461902,1627896
1627896,1629855
1629855,1627896
1628144,221703
221703,1628144
1628144,250541
1628144,491416
491416,1628144
1628144,908462
1628336,51203
1628336,55536
1628336,371888
1628336,991199
1628541,86808
1628541,908462
1628559,339261
1628559,436705
1628559,908462
1628559,920230
1628559,973399
1628559,1187364
1628559,1654724
1628642,283217
283217,1628642
1628642,521168
1628748,411255
1628748,436705
1628748,898986
1628748,1213673
1628866,234125
234125,1628866
1629612,1555225
1629855,709661
709661,1629855
1629855,716936
716936,1629855
1629855,895388
895388,1629855
1629855,1461902
1629855,1627896
1627896,1629855
1629855,1714318
1714318,1629855
1630015,238644
1630015,908462
1630060,908462
1630124,35555
35555,1630124
1630124,371888
1630124,556786
556786,1630124
1630124,802166
802166,1630124
1630124,897207
897207,1630124
1630198,71735
71735,1630198
1630198,444038
444038,1630198
1630198,893850
1630198,908462
1630414,508679
508679,1630414
1630414,1603745
1603745,1630414
1630525,474686
1630572,465755
465755,1630572
1630975,9512
1630975,325826
1630975,457278
1630975,462562
1630975,942698
942698,1630975
1630975,951471
1630975,1672859
1672859,1630975
1630997,1118785
1631442,237363
237363,1631442
1631442,867618
1631442,908462
1631442,920230
1631930,4947
4947,1631930
1631930,500970
500970,1631930
1631930,1620089
1620089,1631930
1632367,119546
119546,1632367
1632367,149875
149875,1632367
1632367,418639
418639,1632367
1632367,424229
424229,1632367
1632367,529116
529116,1632367
1632367,617344
617344,1632367
1632367,681474
681474,1632367
1632367,723300
723300,1632367
1632367,749094
749094,1632367
1632367,909260
909260,1632367
1632367,1078734
1078734,1632367
1632367,1148169
1148169,1632367
1632367,1210999
1210999,1632367
1632367,1263842
1263842,1632367
1632367,1548416
1548416,1632367
1632367,1649190
1649190,1632367
1632587,983897
983897,1632587
1632587,1525353
1525353,1632587
1633171,868326
868326,1633171
1633468,551781
1633468,1312181
1633500,1471827
1633534,40026
1633534,828354
1633659,55536
1633659,236590
236590,1633659
1633659,898404
1633659,987225
987225,1633659
1633659,1552849
1552849,1633659
1633912,661644
1633912,1314451
1314451,1633912
1633912,1530002
1530002,1633912
1634470,899653
1634624,35555
1634624,319207
1634624,856676
856676,1634624
1634624,908462
1634624,933662
933662,1634624
1634624,1574631
1574631,1634624
1634624,1617391
1617391,1634624
1634789,169758
169758,1634789
1635206,282124
282124,1635206
1635206,747142
747142,1635206
1635206,827997
827997,1635206
1635206,1272380
1272380,1635206
1635206,1465034
1465034,1635206
1635206,1623799
1623799,1635206
1635793,1467578
1636407,136179
136179,1636407
1636407,436705
1636407,908462
1636407,920230
1636908,31758
31758,1636908
1636908,1462549
1462549,1636908
1636997,492961
492961,1636997
1636997,908462
1637018,985917
985917,1637018
1637464,573736
573736,1637464
1637464,908462
1637842,997284
997284,1637842
1637906,20651
1637906,74952
74952,1637906
1637906,166687
1637906,466556
1637906,494249
1637906,795089
1637906,890431
1637906,915795
1637906,1467578
1638018,18183
18183,1638018
1638018,79441
79441,1638018
1638018,281871
1638018,459124
459124,1638018
1638018,638072
1638018,641416
641416,1638018
1638057,51203
1638057,277120
277120,1638057
1638057,371888
1638057,466591
1638057,491404
491404,1638057
1638057,991199
1638057,1326009
1326009,1638057
1638076,18817
18817,1638076
1638076,545241
545241,1638076
1638076,1492038
1492038,1638076
1638076,1514479
1514479,1638076
1638415,442011
442011,1638415
1638519,436705
1638519,924433
1638519,1108976
1108976,1638519
1638715,436705
1638715,908462
1638783,228118
228118,1638783
1638783,859723
859723,1638783
1638783,877067
877067,1638783
1638783,1039616
1638783,1230820
1230820,1638783
1638843,300851
300851,1638843
1638843,436705
1639271,465080
465080,1639271
1639271,688799
1639271,908462
1639271,1082260
1639271,1324046
1639271,1548598
1548598,1639271
1639451,1132351
1132351,1639451
1639858,71735
1639858,908462
1640068,1702011
1702011,1640068
1640289,1476341
1476341,1640289
1640303,494053
494053,1640303
1640303,1314580
1314580,1640303
1640388,436705
1640388,466591
1640388,908462
1640388,1041927
1640388,1666926
1640492,928616
928616,1640492
1641185,1471564
1471564,1641185
1641367,1459349
1459349,1641367
1641973,546881
546881,1641973
1641973,1190033
1190033,1641973
1641973,1507768
1507768,1641973
1641973,1561935
1561935,1641973
1641973,1597189
1597189,1641973
1642529,964441
1642529,1607963
1607963,1642529
1642743,563375
563375,1642743
1642743,933374
933374,1642743
1642743,1248933
1248933,1642743
1642743,1507398
1507398,1642743
1642825,603647
603647,1642825
1642888,1036263
1036263,1642888
1643263,1263093
1643356,405250
405250,1643356
1643356,459877
459877,1643356
1643356,514569
514569,1643356
1643356,801912
801912,1643356
1643356,820789
820789,1643356
1643356,1048397
1048397,1643356
1643356,1214458
1214458,1643356
1643581,587596
587596,1643581
1643581,1678464
1643733,145780
1643733,371888
1643733,421326
421326,1643733
1643733,436705
1643733,551781
1643733,973399
1643733,1470115
1643742,96513
96513,1643742
1643997,221498
1643997,442950
1643997,973399
1643997,1137804
1137804,1643997
1644026,500172
500172,1644026
1644026,528072
528072,1644026
1644026,551781
1644026,802171
802171,1644026
1644026,973399
1644026,1227700
1227700,1644026
1644026,1446141
1644026,1499753
1499753,1644026
1644026,1598749
1598749,1644026
1644111,378453
378453,1644111
1644111,814874
814874,1644111
1644111,894148
1644111,1511787
1644662,40026
1644662,436705
1644662,575717
1644662,929754
1644662,935228
1644662,973399
1644662,1158601
1158601,1644662
1645195,436705
1645195,1537672
1645195,1555225
1645268,840309
840309,1645268
1645268,909197
1645268,1508922
1645515,81070
1645515,436705
1645515,973399
1645515,1281081
1281081,1645515
1645515,1548416
1645572,51091
51091,1645572
1645572,252878
252878,1645572
1645572,443250
443250,1645572
1645572,528072
1645572,844277
844277,1645572
1645572,908462
1645572,1129883
1129883,1645572
1645572,1254225
1254225,1645572
1645572,1509890
1509890,1645572
1645655,547591
547591,1645655
1645870,970851
970851,1645870
1645870,1544204
1544204,1645870
1645984,156647
156647,1645984
1645984,193295
193295,1645984
1645984,514569
1645984,746334
746334,1645984
1645984,754028
754028,1645984
1645984,909197
1645984,937823
937823,1645984
1645984,1019877
1645984,1217000
1645984,1230290
1645984,1237352
1645984,1369751
1645984,1482517
1645984,1623171
1623171,1645984
1645984,1678464
1646383,897207
897207,1646383
1646383,1488100
1488100,1646383
1646522,436705
1646522,991199
1646978,62442
1646978,81070
1646978,427619
1646978,436705
1646978,442950
1646978,479019
1646978,801977
1646978,898986
1646978,914123
1646978,973399
1646978,984070
1646978,1049351
1646978,1059531
1646978,1507398
1646978,1555225
1646978,1602387
1647057,475319
475319,1647057
1647118,324353
324353,1647118
1647118,327737
327737,1647118
1647118,1546061
1546061,1647118
1647362,1290678
1290678,1647362
1647390,797778
797778,1647390
1647390,908462
1647531,45904
1647531,366344
1647531,408501
1647531,868142
1647531,890431
1647531,920230
1647531,1305463
1647531,1518848
1518848,1647531
1647604,260020
260020,1647604
1647604,269916
269916,1647604
1647604,324544
1647604,368135
368135,1647604
1647604,420810
420810,1647604
1647604,426760
426760,1647604
1647604,562608
562608,1647604
1647604,652185
652185,1647604
1647604,852043
852043,1647604
1647604,870699
870699,1647604
1647604,1027254
1027254,1647604
1647604,1129945
1647604,1477826
1647604,1536369
1536369,1647604
1647609,5085
5085,1647609
1647609,7418
1647609,16975
1647609,55536
1647609,58986
58986,1647609
1647609,758460
758460,1647609
1647609,896121
896121,1647609
1647609,949791
949791,1647609
1647609,951322
951322,1647609
1647609,1467578
1647609,1673954
1647849,451339
1647849,890431
1647849,897428
1647849,908462
1647849,1126370
1647849,1134209
1648073,908462
1648073,1508922
1648378,306077
306077,1648378
1648378,940937
940937,1648378
1648699,436705
1648699,551781
1648699,973399
1648699,1579975
1579975,1648699
1648973,252526
1649190,54086
1649190,67585
67585,1649190
1649190,90437
90437,1649190
1649190,301390
1649190,313142
1649190,328240
328240,1649190
1649190,383974
383974,1649190
1649190,424229
424229,1649190
1649190,441723
441723,1649190
1649190,504291
1649190,516422
516422,1649190
1649190,536078
536078,1649190
1649190,585316
585316,1649190
1649190,633307
1649190,677272
677272,1649190
1649190,681474
1649190,681990
681990,1649190
1649190,824502
824502,1649190
1649190,969145
969145,1649190
1649190,1032504
1649190,1078734
1078734,1649190
1649190,1106162
1106162,1649190
1649190,1115155
1115155,1649190
1649190,1127763
1127763,1649190
1649190,1222971
1222971,1649190
1649190,1297877
1297877,1649190
1649190,1337315
1649190,1501661
1501661,1649190
1649190,1548416
1649190,1579975
1579975,1649190
1649190,1632367
1632367,1649190
1649190,1698695
1649190,1738736
1649228,63340
1649228,1044697
1044697,1649228
1649228,1095472
1095472,1649228
1649228,1454156
1454156,1649228
1649228,1686565
1686565,1649228
1649288,41403
41403,1649288
1649288,42457
42457,1649288
1649288,78089
78089,1649288
1649288,514569
514569,1649288
1649288,515159
515159,1649288
1649288,562951
562951,1649288
1649288,702331
702331,1649288
1649288,801912
801912,1649288
1649288,929957
929957,1649288
1649288,976624
976624,1649288
1649288,1075506
1075506,1649288
1649288,1233792
1233792,1649288
1649288,1315461
1315461,1649288
1649288,1485807
1485807,1649288
1649288,1523723
1523723,1649288
1649288,1678464
1678464,1649288
1649374,371888
1649374,644765
644765,1649374
1649374,908462
1649374,1483578
1483578,1649374
1649512,605621
605621,1649512
1649719,71735
1649719,239751
1649719,466591
1649719,908462
1649824,1119891
1119891,1649824
1650270,73319
73319,1650270
1650270,730085
730085,1650270
1650270,908462
1650936,59120
59120,1650936
1650936,502548
1650936,897428
1650950,908462
1651012,494933
494933,1651012
1651229,438611
1651229,1450653
1652048,10769
10769,1652048
1652048,876538
876538,1652048
1652762,547981
547981,1652762
1652762,1668756
1668756,1652762
1652826,39882
1652826,54858
1652826,371888
1652826,436705
1652826,474204
1652826,827655
1652826,882617
1652826,897428
1652826,920230
1652826,1455006
1652826,1508922
1652826,1620357
1620357,1652826
1652896,669262
669262,1652896
1652896,1003485
1003485,1652896
1652896,1485532
1485532,1652896
1652896,1555241
1653190,436705
1653380,466591
1653380,749474
1653380,810557
1653380,908462
1653786,1627020
1653864,436705
1653931,447601
447601,1653931
1653931,466591
1654239,1754723
1754723,1654239
1654264,327923
1654264,359376
359376,1654264
1654264,365616
365616,1654264
1654264,1094837
1654264,1164265
1654264,1560507
1654264,1589954
1654264,1594537
1654264,1662598
1662598,1654264
1654433,551781
1654724,247061
247061,1654724
1654748,633307
1654748,1507398
1655155,382338
382338,1655155
1655418,436705
1656066,9031
1656066,38466
38466,1656066
1656066,312542
312542,1656066
1656066,364808
1656066,460956
1656066,861007
1656066,866822
866822,1656066
1656066,867162
1656066,872835
1656066,921249
1656066,983416
1656066,1022321
1022321,1656066
1656066,1087078
1656066,1217000
1656066,1230188
1656066,1489252
1656066,1506897
1506897,1656066
1656066,1566949
1566949,1656066
1656238,820301
1656263,908462
1656293,554715
554715,1656293
1656293,1263093
1656293,1467578
1656780,436705
1657311,454623
1657311,938940
938940,1657311
1657903,366344
366344,1657903
1657903,827655
827655,1657903
1657903,908462
1657903,1494912
1494912,1657903
1658035,444360
444360,1658035
1658241,436705
1658241,459877
1658241,973399
1658573,192812
192812,1658573
1658573,251949
251949,1658573
1658573,551781
1658573,973399
1658886,390845
390845,1658886
1659192,899653
1659961,551781
1660177,463933
463933,1660177
1660335,192812
192812,1660335
1660335,503988
503988,1660335
1660335,655508
655508,1660335
1660335,816800
816800,1660335
1660335,827762
827762,1660335
1660335,858800
858800,1660335
1660335,939017
939017,1660335
1660335,1077475
1077475,1660335
1660335,1098447
1098447,1660335
1660335,1172650
1172650,1660335
1660335,1200317
1200317,1660335
1660335,1221655
1221655,1660335
1660335,1316895
1316895,1660335
1660335,1463222
1463222,1660335
